header.seq,header.frame_id,inputTime,pose.position.x,pose.position.y,pose.position.z,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z
47,1,0.7666666667,-3.20337820558294e-11,-1.52906388496497e-09,-5.46189517608733e-17,4.46628712826836e-10,-0.999999999997701,2.14447686640917e-06,9.34694887480528e-12
48,1,0.7833333333,-2.92859659426702e-11,-1.39779193145565e-09,-5.51029336624288e-17,3.32054710273629e-10,-0.99999999999778,2.10722372492488e-06,6.95327675986745e-12
49,1,0.8,-2.65001805171035e-11,-1.26470692164197e-09,-5.53435203383270e-17,2.24874939166140e-10,-0.99999999999786,2.06885236222698e-06,4.71401912959147e-12
50,1,0.8166666667,-2.36886307986508e-11,-1.13039297381516e-09,-5.59876587941927e-17,1.25114576629203e-10,-0.999999999997941,2.02947310308382e-06,2.62964426599269e-12
51,1,0.8333333333,-2.08626784322773e-11,-9.95393812081882e-10,-5.64223588667398e-17,3.27072264983923e-11,-0.999999999998022,1.98919170860372e-06,6.98721058373350e-13
52,1,0.85,-1.80328493458865e-11,-8.60213121150375e-10,-5.65919102141826e-17,-5.24895072828141e-11,-0.999999999998103,1.94810948125134e-06,-1.08175982574751e-12
53,1,0.8666666667,-1.52088500199066e-11,-7.25315315942332e-10,-5.70237844631521e-17,-1.30679826528432e-10,-0.999999999998183,1.90632337008402e-06,-2.71608589092969e-12
54,1,0.8833333333,-1.23995907388483e-11,-5.91126648582829e-10,-5.78705040189006e-17,-2.02116726319428e-10,-0.999999999998263,1.86392607607003e-06,-4.20955586646799e-12
55,1,0.9,-9.61321436483994e-12,-4.58036581908326e-10,-5.85917987413494e-17,-2.67090292135132e-10,-0.999999999998342,1.82100615734711e-06,-5.56823512635082e-12
56,1,0.9166666667,-6.85712930267506e-12,-3.26399365779866e-10,-5.94033583875552e-17,-3.25917455779569e-10,-0.99999999999842,1.77764813428211e-06,-6.79873946968760e-12
57,1,0.9333333333,-4.13804547894137e-12,-1.96535760240913e-10,-6.06526349928696e-17,-3.78932923055964e-10,-0.999999999998497,1.73393259421694e-06,-7.90804980553493e-12
58,1,0.95,-1.46201232100360e-12,-6.87348561003433e-11,-6.21262360485855e-17,-4.26481327572361e-10,-0.999999999998572,1.68993629577377e-06,-8.90334872089967e-12
59,1,0.9666666667,1.16554215383550e-12,5.67440498396889e-11,-6.35493666625705e-17,-4.68910569855226e-10,-0.999999999998646,1.64573227260850e-06,-9.79188148833814e-12
60,1,0.9833333333,3.73977189700914e-12,1.79669561246620e-10,-6.52768547254016e-17,-5.06566267428058e-10,-0.999999999998718,1.60138993650344e-06,-1.05808406371003e-11
61,1,1,6.25637366417908e-12,2.99836300705489e-10,-6.71498136723529e-17,-5.39787211599091e-10,-0.999999999998788,1.55697517970534e-06,-1.12772744989389e-11
62,1,1.0166666667,8.71154862876964e-12,4.17063064974178e-10,-6.88087960841099e-17,-5.68901695384473e-10,-0.999999999998857,1.51255047641624e-06,-1.18880137050190e-11
63,1,1.0333333333,1.11019651771066e-11,5.31191037059544e-10,-7.04934802931324e-17,-5.94224710693792e-10,-0.999999999998923,1.46817498334631e-06,-1.24196091881976e-11
64,1,1.05,1.34247232193840e-11,6.42082070464768e-10,-7.26191788260129e-17,-6.16055849688744e-10,-0.999999999998987,1.42390463924381e-06,-1.28782898204044e-11
65,1,1.0666666667,1.56773202508633e-11,7.49617057076963e-10,-7.51612954768136e-17,-6.34677841033320e-10,-0.999999999999048,1.37979226332770e-06,-1.32699319516671e-11
66,1,1.0833333333,1.78576193281565e-11,8.53694386699536e-10,-7.79409087484626e-17,-6.50355661507615e-10,-0.999999999999108,1.33588765255588e-06,-1.36000434123730e-11
67,1,1.1,1.99638190505130e-11,9.54228503125485e-10,-8.07127163798042e-17,-6.63336103010628e-10,-0.999999999999165,1.29223767766268e-06,-1.38737559595747e-11
68,1,1.1166666667,2.19944255896066e-11,1.05114855916053e-09,-8.33751621654863e-17,-6.73847686899730e-10,-0.999999999999221,1.24888637790019e-06,-1.40958210067917e-11
69,1,1.1333333333,2.39482267875782e-11,1.14439717104506e-09,-8.60935887287993e-17,-6.82100965090919e-10,-0.999999999999273,1.20587505443633e-06,-1.42706163531355e-11
70,1,1.15,2.58242682897606e-11,1.23392927067627e-09,-8.87365984137196e-17,-6.88289114472828e-10,-0.999999999999324,1.16324236235183e-06,-1.44021570373117e-11
71,1,1.1666666667,2.76218316511630e-11,1.31971105247893e-09,-9.13953648301075e-17,-6.92588631116557e-10,-0.999999999999372,1.12102440119279e-06,-1.44941141616498e-11
72,1,1.1833333333,2.93404143183853e-11,1.40171901109843e-09,-9.43554147276306e-17,-6.95160218453363e-10,-0.999999999999418,1.07925480403748e-06,-1.45498322495936e-11
73,1,1.2,3.09797113903957e-11,1.47993906507862e-09,-9.70389157682448e-17,-6.96149862985098e-10,-0.999999999999462,1.03796482503490e-06,-1.45723494197888e-11
74,1,1.2166666667,3.25395990472295e-11,1.55436576076294e-09,-9.96454086943101e-17,-6.95689874555804e-10,-0.999999999999503,9.97183425389368e-07,-1.45644225072756e-11
75,1,1.2333333333,3.40201195143507e-11,1.62500155071146e-09,-1.02171615008500e-16,-6.93899974816331e-10,-0.999999999999543,9.56937357758164e-07,-1.45285468380602e-11
76,1,1.25,3.54214674505992e-11,1.69185614070378e-09,-1.04498070268587e-16,-6.90888429305248e-10,-0.99999999999958,9.17251249034976e-07,-1.44669800891092e-11
77,1,1.2666666667,3.67439776312257e-11,1.75494589920728e-09,-1.06846884778357e-16,-6.86753114471608e-10,-0.999999999999615,8.78147681497041e-07,-1.43817667946155e-11
78,1,1.2833333333,3.79881137943841e-11,1.81429332343695e-09,-1.09203472951963e-16,-6.81582648355093e-10,-0.999999999999648,8.39647272296014e-07,-1.42747592131644e-11
79,1,1.3,3.91544585355867e-11,1.86992655593089e-09,-1.11484532270332e-16,-6.75457395125851e-10,-0.999999999999679,8.01768751280494e-07,-1.41476384053279e-11
80,1,1.3166666667,4.02437041360132e-11,1.92187894615186e-09,-1.13895802236423e-16,-6.68450376057898e-10,-0.999999999999708,7.64529037137604e-07,-1.40019338061450e-11
81,1,1.3333333333,4.12566442175978e-11,1.97018865212055e-09,-1.16740920619306e-16,-6.60628152128309e-10,-0.999999999999736,7.27943311835701e-07,-1.38390421511423e-11
82,1,1.35,4.21941661223190e-11,2.01489827725520e-09,-1.20283491313087e-16,-6.52051711332606e-10,-0.999999999999761,6.92025093368062e-07,-1.36602444707900e-11
83,1,1.3666666667,4.30572439228694e-11,2.05605453767237e-09,-1.23903026043527e-16,-6.42777161712076e-10,-0.999999999999785,6.56786306795222e-07,-1.34667215725805e-11
84,1,1.3833333333,4.38469319818727e-11,2.09370795609887e-09,-1.27380490346096e-16,-6.32856390198950e-10,-0.999999999999807,6.22237353576581e-07,-1.32595645860801e-11
85,1,1.4,4.45643589976878e-11,2.12791257879404e-09,-1.30768775993012e-16,-6.22337709809090e-10,-0.999999999999828,5.88387179195734e-07,-1.30397904372232e-11
86,1,1.4166666667,4.52107224569407e-11,2.15872571202953e-09,-1.33894986687030e-16,-6.11266331521309e-10,-0.999999999999847,5.55243339084853e-07,-1.28083523802121e-11
87,1,1.4333333333,4.57872834352045e-11,2.18620767547664e-09,-1.37068073820754e-16,-5.99684832918831e-10,-0.999999999999864,5.22812062848044e-07,-1.25661481685864e-11
88,1,1.45,4.62953616995379e-11,2.21042156997936e-09,-1.40194186913110e-16,-5.87633552610122e-10,-0.99999999999988,4.91098316792513e-07,-1.23140297233611e-11
89,1,1.4666666667,4.67363310631069e-11,2.23143305756928e-09,-1.43319720344854e-16,-5.75150897684640e-10,-0.999999999999895,4.60105864776009e-07,-1.20528078652652e-11
90,1,1.4833333333,4.71116149625850e-11,2.24931015201963e-09,-1.46135710969077e-16,-5.62273624261716e-10,-0.999999999999908,4.29837327379117e-07,-1.17832598352420e-11
91,1,1.5,4.74226822198745e-11,2.26412301841331e-09,-1.48637882874948e-16,-5.49037081965772e-10,-0.999999999999921,4.00294239418762e-07,-1.15061340291767e-11
92,1,1.5166666667,4.76710429629234e-11,2.27594378041387e-09,-1.51362158455189e-16,-5.35475376052676e-10,-0.999999999999932,3.71477105811696e-07,-1.12221506591419e-11
93,1,1.5333333333,4.78582446989126e-11,2.28484633431447e-09,-1.54210907968777e-16,-5.21621537737489e-10,-0.999999999999942,3.43385455804427e-07,-1.09320052099181e-11
94,1,1.55,4.79858685213621e-11,2.29090616898654e-09,-1.56785240185510e-16,-5.07507592975704e-10,-0.999999999999951,3.16017895588770e-07,-1.06363738302815e-11
95,1,1.5666666667,4.80555254248854e-11,2.29420019130650e-09,-1.59211185719358e-16,-4.93164632586225e-10,-0.999999999999959,2.89372159316926e-07,-1.03359138033379e-11
96,1,1.5833333333,4.80688527224916e-11,2.29480655666058e-09,-1.61831016398568e-16,-4.78622922649535e-10,-0.999999999999966,2.63445158533573e-07,-1.00312646756182e-11
97,1,1.6,4.80275105602534e-11,2.29280450398981e-09,-1.64598449869570e-16,-4.63911915462915e-10,-0.999999999999972,2.38233030049542e-07,-9.72304789701034e-12
98,1,1.6166666667,4.79331785305217e-11,2.28827419527116e-09,-1.67502694008774e-16,-4.49060257788755e-10,-0.999999999999978,2.13731182275045e-07,-9.41186669399132e-12
99,1,1.6333333333,4.77875523833973e-11,2.28129655939518e-09,-1.70448584061137e-16,-4.34095785498998e-10,-0.999999999999983,1.89934340034493e-07,-9.09830832293286e-12
100,1,1.65,4.75923408270994e-11,2.27195314046639e-09,-1.73652677789539e-16,-4.19045510492086e-10,-0.999999999999987,1.66836587886164e-07,-8.78294227325300e-12
101,1,1.6666666667,4.73492624244876e-11,2.26032595058704e-09,-1.76392793055168e-16,-4.03935623804786e-10,-0.99999999999999,1.44431411962627e-07,-8.46631999922465e-12
102,1,1.6833333333,4.70600425875843e-11,2.24649732711794e-09,-1.78322218658032e-16,-3.88791491325347e-10,-0.999999999999993,1.22711740370299e-07,-8.14897532642086e-12
103,1,1.7,4.67264106688558e-11,2.23054979444796e-09,-1.79968607936871e-16,-3.73637623654645e-10,-0.999999999999995,1.01669982161018e-07,-7.83142338907362e-12
104,1,1.7166666667,4.63500971538686e-11,2.21256593042891e-09,-1.81679005801210e-16,-3.58497637488049e-10,-0.999999999999997,8.12980649029089e-08,-7.51416067603762e-12
105,1,1.7333333333,4.59328309552629e-11,2.19262823767290e-09,-1.83415946800231e-16,-3.43394236947384e-10,-0.999999999999999,6.15874708821290e-08,-7.19766576178927e-12
106,1,1.75,4.54763368061995e-11,2.17081901981457e-09,-1.84836772225834e-16,-3.28349214518830e-10,-1,4.25292719515671e-08,-6.88239600660443e-12
107,1,1.7666666667,4.49823327679486e-11,2.14722026275335e-09,-1.85901111067405e-16,-3.13383425908771e-10,-1,2.41141630593034e-08,-6.56878751920555e-12
108,1,1.7833333333,4.44525278527970e-11,2.12191352101252e-09,-1.86977665552983e-16,-2.98516740306291e-10,-1,6.33249448410264e-09,-6.25725624094674e-12
109,1,1.8,4.38886197583069e-11,2.09497980945410e-09,-1.88172521589953e-16,-2.83768035915453e-10,-1,-1.08256971971860e-08,-5.94819586895958e-12
110,1,1.8166666667,4.32922927197625e-11,2.06649950037129e-09,-1.89533702082556e-16,-2.69155247082632e-10,-1,-2.73706593859213e-08,-5.64198248630957e-12
111,1,1.8333333333,4.26652154614154e-11,2.03655222576882e-09,-1.90893714575220e-16,-2.54695314515679e-10,-0.999999999999999,-4.33128949505012e-08,-5.33897302920977e-12
112,1,1.85,4.20090392529259e-11,2.00521678504536e-09,-1.92208631071891e-16,-2.40404164967543e-10,-0.999999999999998,-5.86631348974257e-08,-5.03950189007954e-12
113,1,1.8666666667,4.13253960869816e-11,1.97257105818009e-09,-1.93386189208073e-16,-2.26296739036441e-10,-0.999999999999997,-7.34323122046777e-08,-4.74388123547348e-12
114,1,1.8833333333,4.06158969771372e-11,1.93869192430227e-09,-1.94475873281777e-16,-2.12387000213787e-10,-0.999999999999996,-8.76315367849154e-08,-4.45240332431804e-12
115,1,1.9,3.98821303651848e-11,1.90365518557278e-09,-1.95824829166904e-16,-1.98687973439352e-10,-0.999999999999995,-1.01272071550944e-07,-4.16534054318619e-12
116,1,1.9166666667,3.91256606372789e-11,1.86753549621043e-09,-1.97357328968987e-16,-1.85211718016928e-10,-0.999999999999994,-1.14365309557565e-07,-3.88294444418215e-12
117,1,1.9333333333,3.83480267519122e-11,1.83040629675711e-09,-1.98906186066274e-16,-1.71969353293454e-10,-0.999999999999993,-1.26922752194093e-07,-3.60544851210445e-12
118,1,1.95,3.75507409679701e-11,1.79233975347470e-09,-2.00165670860293e-16,-1.58971064500856e-10,-0.999999999999992,-1.38955988394320e-07,-3.33306737042703e-12
119,1,1.9666666667,3.67352876758270e-11,1.75340670281858e-09,-2.00894218159051e-16,-1.46226140094324e-10,-0.99999999999999,-1.50476674838850e-07,-3.06599543397697e-12
120,1,1.9833333333,3.59031223362917e-11,1.71367660079526e-09,-2.00943502072749e-16,-1.33743016437909e-10,-0.999999999999988,-1.61496517130318e-07,-2.80441058531199e-12
121,1,2,3.50556705126251e-11,1.67321747698269e-09,-2.00627285732044e-16,-1.21529281094807e-10,-0.999999999999986,-1.72027251902975e-07,-2.54847129717458e-12
122,1,2.0166666667,3.41943270064386e-11,1.63209589316283e-09,-2.00525272069435e-16,-1.09591706342098e-10,-0.999999999999983,-1.82080629843226e-07,-2.29831792979001e-12
123,1,2.0333333333,3.33204550909878e-11,1.59037690640478e-09,-2.00789813429313e-16,-9.79362666896003e-11,-0.999999999999981,-1.91668399603326e-07,-2.05407691641653e-12
124,1,2.05,3.24353858239164e-11,1.54812403648242e-09,-2.01250553386736e-16,-8.65681856312199e-11,-0.999999999999979,-2.00802292571146e-07,-1.81585712149518e-12
125,1,2.0666666667,3.15404174538439e-11,1.50539923740233e-09,-2.02049458633058e-16,-7.54919447113868e-11,-0.999999999999977,-2.09494008471657e-07,-1.58375038052644e-12
126,1,2.0833333333,3.06368149182419e-11,1.46226287296297e-09,-2.03512369736538e-16,-6.47113194422001e-11,-0.999999999999975,-2.17755201780699e-07,-1.35783536936603e-12
127,1,2.1,2.97258094144323e-11,1.41877369615805e-09,-2.05343994859395e-16,-5.42294237237664e-11,-0.999999999999972,-2.25597468920665e-07,-1.13817837243099e-12
128,1,2.1166666667,2.88085980387388e-11,1.37498883218278e-09,-2.06820231698167e-16,-4.40487602516538e-11,-0.99999999999997,-2.33032336216405e-07,-9.24832668065932e-13
129,1,2.1333333333,2.78863434967541e-11,1.33096376479823e-09,-2.07918724841694e-16,-3.41712117978928e-11,-0.999999999999968,-2.40071248580469e-07,-7.17837389737339e-13
130,1,2.15,2.69601738897538e-11,1.28675232605304e-09,-2.09476573510778e-16,-2.45980789204788e-11,-0.999999999999967,-2.46725558910655e-07,-5.17218443562466e-13
131,1,2.1666666667,2.60311825718700e-11,1.24240668917473e-09,-2.11203702542797e-16,-1.53301254463545e-11,-0.999999999999966,-2.53006518171377e-07,-3.22992341724047e-13
132,1,2.1833333333,2.51004280608298e-11,1.19797736439440e-09,-2.12639206980964e-16,-6.36760583156876e-12,-0.999999999999965,-2.58925266136391e-07,-1.35164804395753e-13
133,1,2.2,2.41689340073465e-11,1.15351319755575e-09,-2.13603748626008e-16,2.28972547613581e-12,-0.999999999999964,-2.64492822772216e-07,4.62702915548961e-14
134,1,2.2166666667,2.32376892263583e-11,1.10906137144368e-09,-2.14460623001449e-16,1.06425929383187e-11,-0.999999999999963,-2.69720080233859e-07,2.21326036367540e-13
135,1,2.2333333333,2.23076477697705e-11,1.06466740969365e-09,-2.15765058399023e-16,1.86921140529968e-11,-0.999999999999962,-2.74617795457691e-07,3.90025404128576e-13
136,1,2.25,2.13797290517304e-11,1.02037518289089e-09,-2.17322866287059e-16,2.64398188464064e-11,-0.999999999999961,-2.79196583323060e-07,5.52401244240934e-13
137,1,2.2666666667,2.04548180261888e-11,9.76226916905337e-10,-2.18318155635556e-16,3.38876418071908e-11,-0.99999999999996,-2.83466910363661e-07,7.08492910144741e-13
138,1,2.2833333333,1.95337654032447e-11,9.32263203409223e-10,-2.18726784758144e-16,4.10378658479296e-11,-0.999999999999958,-2.87439089008935e-07,8.58350244307474e-13
139,1,2.3,1.86173879185876e-11,8.88523012299229e-10,-2.18852063078680e-16,4.78930790373408e-11,-0.999999999999957,-2.91123272331650e-07,1.00202862115609e-12
140,1,2.3166666667,1.77064686342827e-11,8.45043705802225e-10,-2.18866012752718e-16,5.44561762201955e-11,-0.999999999999956,-2.94529449286386e-07,1.13958662773806e-12
141,1,2.3333333333,1.68017572607875e-11,8.01861054274615e-10,-2.19070770716391e-16,6.07304084453421e-11,-0.999999999999955,-2.97667440411090e-07,1.27109195439847e-12
142,1,2.35,1.59039705245103e-11,7.59009253877725e-10,-2.19121739329012e-16,6.67192886654305e-11,-0.999999999999954,-3.00546893984104e-07,1.39661832965983e-12
143,1,2.3666666667,1.50137925682955e-11,7.16520945676127e-10,-2.18819141180401e-16,7.24264876647089e-11,-0.999999999999953,-3.03177282607760e-07,1.51624250880600e-12
144,1,2.3833333333,1.41318753709613e-11,6.74427235677630e-10,-2.18200260351905e-16,7.78559093938531e-11,-0.999999999999952,-3.05567900201232e-07,1.63004689836553e-12
145,1,2.4,1.32588391964852e-11,6.32757716124673e-10,-2.17517461563308e-16,8.30117237031855e-11,-0.999999999999951,-3.07727859390334e-07,1.73811965554528e-12
146,1,2.4166666667,1.23952730735723e-11,5.91540488193419e-10,-2.17060384628862e-16,8.78983077877805e-11,-0.99999999999995,-3.09666089269116e-07,1.84055268607844e-12
147,1,2.4333333333,1.15417352962553e-11,5.50802185818865e-10,-2.16801767782024e-16,9.25201788105445e-11,-0.999999999999949,-3.11391333526271e-07,1.93744097465485e-12
148,1,2.45,1.06987539418773e-11,5.10568000343224e-10,-2.16779645086667e-16,9.68820596127745e-11,-0.999999999999949,-3.12912148909361e-07,2.02888325106160e-12
149,1,2.4666666667,9.86682740833035e-12,4.70861706223421e-10,-2.16704712949386e-16,1.00988808280829e-10,-0.999999999999949,-3.14236904012516e-07,2.11498011761788e-12
150,1,2.4833333333,9.04642496268270e-12,4.31705687493771e-10,-2.16302694352288e-16,1.04845387557843e-10,-0.999999999999949,-3.15373778377992e-07,2.19583479169455e-12
151,1,2.5,8.23798730349061e-12,3.93120964819701e-10,-2.15546391191175e-16,1.08456879749783e-10,-0.999999999999949,-3.16330761897326e-07,2.27155260161877e-12
152,1,2.5166666667,7.44192713540425e-12,3.55127223158137e-10,-2.14721812621811e-16,1.11828402668452e-10,-0.999999999999949,-3.17115654482584e-07,2.34224222785841e-12
153,1,2.5333333333,6.65862976050168e-12,3.17742839695699e-10,-2.13830129463608e-16,1.14965211169526e-10,-0.999999999999949,-3.17736066002976e-07,2.40801355527929e-12
154,1,2.55,5.88845367678215e-12,2.80984912495812e-10,-2.12662490781547e-16,1.17872715102302e-10,-0.999999999999949,-3.18199416480346e-07,2.46897684100666e-12
155,1,2.5666666667,5.13173118083840e-12,2.44869289899616e-10,-2.11068299987532e-16,1.20556297056688e-10,-0.999999999999949,-3.18512936521658e-07,2.52524662097338e-12
156,1,2.5833333333,4.38876899074940e-12,2.09410599924179e-10,-2.09405749132956e-16,1.23021451306651e-10,-0.999999999999949,-3.18683667968232e-07,2.57693879651076e-12
157,1,2.6,3.65984887739469e-12,1.74622280166800e-10,-2.07478930021063e-16,1.25273696850223e-10,-0.999999999999949,-3.18718464763840e-07,2.62416988263743e-12
158,1,2.6166666667,2.94522829873559e-12,1.40516607884473e-10,-2.05552282004552e-16,1.27318579442922e-10,-0.999999999999949,-3.18623994019483e-07,2.66705542771012e-12
159,1,2.6333333333,2.24514103078634e-12,1.07104730238719e-10,-2.03890243970824e-16,1.29161716668639e-10,-0.999999999999949,-3.18406737263405e-07,2.70571274746253e-12
160,1,2.65,1.55979780608084e-12,7.43966948672579e-11,-2.02015198343379e-16,1.30808700690525e-10,-0.999999999999949,-3.18072991868983e-07,2.74025895718428e-12
161,1,2.6666666667,8.89386951253147e-13,4.24014803802929e-11,-2.00240099859627e-16,1.32265140089171e-10,-0.999999999999949,-3.17628872645394e-07,2.77080945985579e-12
162,1,2.6833333333,2.34075018020275e-13,1.11270269268752e-11,-1.98690228063924e-16,1.33536658971426e-10,-0.999999999999949,-3.17080313585392e-07,2.79748245683447e-12
163,1,2.7,-4.05992573694404e-13,-1.94197331787873e-11,-1.96575586536022e-16,1.34628841766803e-10,-0.999999999999949,-3.16433069751936e-07,2.82039661121932e-12
164,1,2.7166666667,-1.03069088933301e-12,-4.92328450060128e-11,-1.94150847274033e-16,1.35547268843683e-10,-0.999999999999949,-3.15692719298736e-07,2.83967044805846e-12
165,1,2.7333333333,-1.63991483402064e-12,-7.83073005747158e-11,-1.91926545167402e-16,1.36297560373911e-10,-0.999999999999949,-3.14864665614320e-07,2.85542177053498e-12
166,1,2.75,-2.23357851100868e-12,-1.06639008273157e-10,-1.89602371466661e-16,1.36885271335266e-10,-0.999999999999949,-3.13954139583634e-07,2.86776665530261e-12
167,1,2.7666666667,-2.81161458913075e-12,-1.34224762590849e-10,-1.87180212908768e-16,1.37315874915629e-10,-0.999999999999949,-3.12966201948568e-07,2.87681932225973e-12
168,1,2.7833333333,-3.37397367939741e-12,-1.61062214272309e-10,-1.84968069929294e-16,1.37594800778776e-10,-0.999999999999949,-3.11905745766179e-07,2.88269416377313e-12
169,1,2.8,-3.92062371161904e-12,-1.87149840689322e-10,-1.82671008703306e-16,1.37727514462431e-10,-0.999999999999949,-3.10777498956138e-07,2.88550564258369e-12
170,1,2.8166666667,-4.45154931142274e-12,-2.12486916079407e-10,-1.80029003298626e-16,1.37719460926549e-10,-0.999999999999949,-3.09586026928681e-07,2.88536647803150e-12
171,1,2.8333333333,-4.96675118618324e-12,-2.37073481918659e-10,-1.77568569141777e-16,1.37575959131004e-10,-0.999999999999949,-3.08335735286243e-07,2.88238712606558e-12
172,1,2.85,-5.46624552192051e-12,-2.60910317944868e-10,-1.75277034115113e-16,1.37302176826196e-10,-0.999999999999949,-3.07030872583218e-07,2.87667827267954e-12
173,1,2.8666666667,-5.95006338068794e-12,-2.83998913894549e-10,-1.72865723574695e-16,1.36903347944069e-10,-0.999999999999949,-3.05675533146960e-07,2.86834948624326e-12
174,1,2.8833333333,-6.41825010386038e-12,-3.06341441023607e-10,-1.70654333173432e-16,1.36384672197601e-10,-0.999999999999949,-3.04273659953003e-07,2.85750829080905e-12
175,1,2.9,-6.87086472539261e-12,-3.27940723820600e-10,-1.68648135925627e-16,1.35751201257137e-10,-0.999999999999949,-3.02829047542330e-07,2.84426181760124e-12
176,1,2.9166666667,-7.30797938838020e-12,-3.48800212420525e-10,-1.66864425102623e-16,1.35007958991253e-10,-0.999999999999949,-3.01345344974645e-07,2.82871589851386e-12
177,1,2.9333333333,-7.72967876948331e-12,-3.68923955274022e-10,-1.65296226400926e-16,1.34159832940561e-10,-0.999999999999949,-2.99826058819026e-07,2.81097243813292e-12
178,1,2.95,-8.13605952299576e-12,-3.88316572478749e-10,-1.63427685264307e-16,1.33211643733720e-10,-0.999999999999949,-2.98274556166108e-07,2.79113065686638e-12
179,1,2.9666666667,-8.52722973837344e-12,-4.06983229493008e-10,-1.61249250718390e-16,1.32168175809600e-10,-0.999999999999949,-2.96694067662289e-07,2.76929090840871e-12
180,1,2.9833333333,-8.90330839528787e-12,-4.24929611090420e-10,-1.59013264920539e-16,1.31034111641558e-10,-0.999999999999949,-2.95087690565383e-07,2.74555034640752e-12
181,1,3,-9.26442483261092e-12,-4.42161895828025e-10,-1.56685962825321e-16,1.29814059099122e-10,-0.999999999999949,-2.93458391806798e-07,2.72000631644372e-12
182,1,3.0166666667,-9.61071821869215e-12,-4.58686730963813e-10,-1.54322941849911e-16,1.28512484448030e-10,-0.999999999999949,-2.91809011063581e-07,2.69275459811422e-12
183,1,3.0333333333,-9.94233703055698e-12,-4.74511208083696e-10,-1.51903981539779e-16,1.27133782563443e-10,-0.999999999999949,-2.90142263829438e-07,2.66388679556004e-12
184,1,3.05,-1.02594385535249e-11,-4.89642839157012e-10,-1.49447415759793e-16,1.25682260238397e-10,-0.999999999999949,-2.88460744488282e-07,2.63349287103683e-12
185,1,3.0666666667,-1.05621883909439e-11,-5.04089533052875e-10,-1.46641206001087e-16,1.24162161797077e-10,-0.999999999999949,-2.86766929379161e-07,2.60166110598786e-12
186,1,3.0833333333,-1.08507599823074e-11,-5.17859572417438e-10,-1.43755320326640e-16,1.22577649645917e-10,-0.999999999999949,-2.85063179851644e-07,2.56847977437557e-12
187,1,3.1,-1.11253341241398e-11,-5.30961591018880e-10,-1.41061169901310e-16,1.20932737995231e-10,-0.999999999999949,-2.83351745311318e-07,2.53403280804919e-12
188,1,3.1166666667,-1.13860985120125e-11,-5.43404551838995e-10,-1.38586905862733e-16,1.19231361037794e-10,-0.999999999999949,-2.81634766246210e-07,2.49840104159930e-12
189,1,3.1333333333,-1.16332472982733e-11,-5.55197725641200e-10,-1.36296554901434e-16,1.17477352341524e-10,-0.999999999999949,-2.79914277236562e-07,2.46166602436684e-12
190,1,3.15,-1.18669806493876e-11,-5.66350670085615e-10,-1.33964579233781e-16,1.15674427184305e-10,-0.999999999999949,-2.78192209940483e-07,2.42390610935945e-12
191,1,3.1666666667,-1.20875043185564e-11,-5.76873209448402e-10,-1.31323675585235e-16,1.13826253874065e-10,-0.999999999999949,-2.76470396056241e-07,2.38519726121847e-12
192,1,3.1833333333,-1.22950292309635e-11,-5.86775414637662e-10,-1.28634867459893e-16,1.11936435765996e-10,-0.999999999999949,-2.74750570255403e-07,2.34561471411241e-12
193,1,3.2,-1.24897710749551e-11,-5.96067583585426e-10,-1.25860166139164e-16,1.10008444573619e-10,-0.999999999999949,-2.73034373087608e-07,2.30523033481763e-12
194,1,3.2166666667,-1.26719499102076e-11,-6.04760222337157e-10,-1.23229812251612e-16,1.08045597625077e-10,-0.999999999999949,-2.71323353856125e-07,2.26411298642641e-12
195,1,3.2333333333,-1.28417897912922e-11,-6.12864026939864e-10,-1.21304904577851e-16,1.06051129287097e-10,-0.999999999999949,-2.69618973451503e-07,2.22233103561769e-12
196,1,3.25,-1.29995183956996e-11,-6.20389865802888e-10,-1.19866935078781e-16,1.04028217211117e-10,-0.999999999999949,-2.67922607156633e-07,2.17995099406992e-12
197,1,3.2666666667,-1.31453666611982e-11,-6.27348762386318e-10,-1.18622249873503e-16,1.01979967764260e-10,-0.999999999999949,-2.66235547414959e-07,2.13703786892414e-12
198,1,3.2833333333,-1.32795684317856e-11,-6.33751878302472e-10,-1.17275819713539e-16,9.99093473658773e-11,-0.999999999999949,-2.64559006554841e-07,2.09365464736156e-12
199,1,3.3,-1.34023601148431e-11,-6.39610497159769e-10,-1.15582046652372e-16,9.78191585877804e-11,-0.999999999999949,-2.62894119474138e-07,2.04986134936737e-12
200,1,3.3166666667,-1.35139803532923e-11,-6.44936009211716e-10,-1.13535925369088e-16,9.57122096857972e-11,-0.999999999999949,-2.61241946281103e-07,2.00571665728297e-12
201,1,3.3333333333,-1.36146697066064e-11,-6.49739896080830e-10,-1.11143605118821e-16,9.35912509226030e-11,-0.999999999999949,-2.59603474894933e-07,1.96127609819304e-12
202,1,3.35,-1.37046703470726e-11,-6.54033715820385e-10,-1.08913724638051e-16,9.14588629991324e-11,-0.999999999999949,-2.57979623606685e-07,1.91659450809443e-12
203,1,3.3666666667,-1.37842257606001e-11,-6.57829088838282e-10,-1.07382200956260e-16,8.93174819415333e-11,-0.999999999999949,-2.56371243586905e-07,1.87172678006380e-12
204,1,3.3833333333,-1.38535804499449e-11,-6.61137684566653e-10,-1.06268026641391e-16,8.71695181219383e-11,-0.999999999999949,-2.54779121345841e-07,1.82672260617960e-12
