posetime,poseset,x,y,z,qx,qy,qz,qw,twistime,twistset,vx,vy,vz
1458160288.198582734,2,2.00126,1.03435,1.01292,-1.00071,-0.000172478,-0.000193396,-0.00129424,1458160288.198586918,2,0.00293856,-0.0232935,-0.00195752
1458160288.215237116,2,2.00167,1.03492,1.01284,-1.00035,-0.000577409,-0.000653676,-0.000569657,1458160288.215240092,2,0.00473497,-0.0197207,-0.0023471
1458160288.231838142,2,2.00113,1.03417,1.01305,-1.00067,-0.000654322,-0.000801255,-0.00089555,1458160288.231842428,2,0.00158396,-0.0229662,-0.00122765
1458160288.248427295,2,2.00092,1.03333,1.01293,-1.00135,0.000478117,-0.000257642,-0.000631188,1458160288.248430204,2,0.000308047,-0.0265415,-0.00184969
1458160288.265261601,2,2.00019,1.03259,1.01243,-1.00118,0.00021222,0.000208681,-0.0012048,1458160288.265264429,2,-0.00365804,-0.0293318,-0.00440302
1458160288.282120430,2,2.00021,1.03274,1.01236,-1.00145,0.000217124,-0.000392709,-0.00073139,1458160288.282123013,2,-0.00350965,-0.0274405,-0.00460374
1458160288.298410314,2,2.00033,1.03212,1.01275,-1.00215,0.000511897,-6.00114e-05,-0.00032917,1458160288.298412939,2,-0.00288242,-0.0294977,-0.00241046
1458160288.315188993,2,2.00047,1.03226,1.01262,-1.00223,0.000484954,0.000469549,-0.000746936,1458160288.315191515,2,-0.00216071,-0.0275224,-0.00304054
1458160288.331767510,2,2.00034,1.03206,1.0123,-1.00168,0.000238026,0.000884139,-0.000779238,1458160288.331769881,2,-0.00288894,-0.0273126,-0.00453735
1458160288.348785761,2,2.00049,1.03144,1.01236,-1.00165,0.000171713,0.00116279,6.21233e-05,1458160288.348789894,2,-0.00206914,-0.0292247,-0.00404682
1458160288.365400724,2,2.00013,1.03153,1.0119,-1.00138,0.000390525,0.000965586,-0.000688837,1458160288.365404984,2,-0.00391859,-0.0273444,-0.00623894
1458160288.382104346,2,1.99924,1.0317,1.0117,-1.00123,0.000882708,0.000391393,-0.00057042,1458160288.382107988,2,-0.00842385,-0.0251153,-0.00698821
1458160288.398676669,2,1.99897,1.032,1.01149,-1.0004,0.00107006,0.000249127,-0.00105718,1458160288.398679944,2,-0.00950771,-0.0222702,-0.00774756
1458160288.415311691,2,1.99934,1.03079,1.01129,-1.0001,0.00176491,0.00040907,-0.00144021,1458160288.415315266,2,-0.00724621,-0.0272792,-0.00842713
1458160288.432580555,2,2.00002,1.0301,1.01251,-0.999777,0.00169254,-0.000295093,-0.000993824,1458160288.432585938,2,-0.00350551,-0.0293358,-0.00177684
1458160288.448737169,2,2.00037,1.02984,1.01345,-1.00007,0.00108558,-5.29746e-05,-0.000726614,1458160288.448742701,2,-0.00155616,-0.0290794,0.00320767
1458160288.465409344,2,2.00002,1.02896,1.01285,-1.00009,0.00111312,-0.000140523,-0.000245646,1458160288.465414904,2,-0.00329373,-0.0319527,2.27774e-06
1458160288.482020479,2,2.00011,1.02927,1.01279,-0.999699,0.00122395,0.000117935,0.000365858,1458160288.482025201,2,-0.00270291,-0.028606,-0.000237352
1458160288.498664318,2,1.99955,1.0289,1.0124,-0.999781,0.00102416,-0.000481057,-0.000297211,1458160288.498669299,2,-0.00546287,-0.0288303,-0.00221343
1458160288.515177482,2,1.99981,1.02833,1.01329,-0.999828,0.0010821,-0.000594368,-0.000677871,1458160288.515181773,2,-0.00390048,-0.0300175,0.00251275
1458160288.531896585,2,1.99996,1.02805,1.01415,-0.999794,0.00142802,-0.00111261,-0.00110222,1458160288.531901067,2,-0.00297442,-0.0296221,0.00681797
1458160288.548467791,2,1.99922,1.02742,1.01403,-1.00005,0.000557174,-0.00133203,-0.000968249,1458160288.548470648,2,-0.00664156,-0.0310526,0.00596109
1458160288.565159681,2,1.99909,1.02743,1.01347,-1.00046,0.000348719,-0.00204113,-0.000225806,1458160288.565162558,2,-0.00699326,-0.0290854,0.00282304
1458160288.582131675,2,1.99987,1.02678,1.01325,-1.00016,0.000323696,-0.00107693,-0.000171366,1458160288.582134965,2,-0.00264907,-0.0305807,0.00156703
1458160288.598608664,2,1.99892,1.02632,1.01369,-1.00002,0.000528067,-0.0015297,-0.00033671,1458160288.598611932,2,-0.00733497,-0.0310004,0.0037502
1458160288.615298819,2,1.99869,1.02625,1.01382,-1.00066,-0.000136348,-0.00213215,-0.0002566,1458160288.615302136,2,-0.00817076,-0.0293393,0.00427062
1458160288.631986091,2,1.99806,1.02565,1.01305,-1.0005,-0.000183781,-0.00177369,-0.000861175,1458160288.631990891,2,-0.0110054,-0.0304484,9.91726e-05
1458160288.648661565,2,1.99772,1.02488,1.01307,-1.00032,-0.00074587,-0.00170746,-0.00115703,1458160288.648665250,2,-0.012189,-0.0323719,0.000211098
1458160288.665277196,2,1.99715,1.02443,1.01324,-1.00085,-0.000399453,-0.000723841,-0.00102883,1458160288.665280516,2,-0.0144868,-0.0325784,0.00103116
1458160288.681948420,2,1.99756,1.02391,1.01353,-1.00031,-0.000920329,-0.000567771,-0.00143601,1458160288.681968932,2,-0.0116208,-0.033039,0.00246729
1458160288.698496250,2,1.99735,1.02352,1.01295,-1,-0.000529012,0.000182415,-0.00186431,1458160288.698500341,2,-0.0120449,-0.0328313,-0.000640498
1458160288.715377553,2,1.99765,1.02335,1.01255,-0.999939,-0.00080903,0.00165967,-0.00067095,1458160288.715388923,2,-0.00988261,-0.0314699,-0.00264803
1458160288.732235343,2,1.99817,1.02272,1.01177,-0.999619,-0.000961085,0.00160277,-0.000287773,1458160288.732239975,2,-0.00658496,-0.0324856,-0.00657401
1458160288.748544136,2,1.99823,1.02279,1.01193,-1.00031,-0.00116234,0.0013029,-0.000654815,1458160288.748547453,2,-0.00586416,-0.0298586,-0.00545749
1458160288.765545083,2,1.99872,1.02281,1.0121,-1.00069,-0.00105055,0.00189214,-0.000983795,1458160288.765549772,2,-0.00290543,-0.0275964,-0.00434893
1458160288.782200925,2,1.99879,1.02231,1.0126,-1.00092,-0.00120596,0.00200177,-0.00103243,1458160288.782205317,2,-0.00226999,-0.0280857,-0.00156243
1458160288.798627717,2,1.99882,1.02213,1.01134,-1.00026,-0.0013606,0.00141173,-0.00127831,1458160288.798630485,2,-0.00183261,-0.0268842,-0.00795435
1458160288.815461518,2,1.99914,1.02172,1.01127,-1.00088,-0.000891953,0.00207942,-0.00164926,1458160288.815465504,2,3.55502e-05,-0.026942,-0.00795109
1458160288.832079388,2,1.99973,1.02163,1.01212,-1.00035,-0.00125632,0.00237552,-0.000686996,1458160288.832082204,2,0.00323045,-0.0252875,-0.00320545
1458160288.848782846,2,1.99966,1.0211,1.01213,-1.00046,-0.000672597,0.00204657,-0.000256937,1458160288.848786645,2,0.00289042,-0.0260047,-0.0029414
1458160288.865199736,2,2.00053,1.02092,1.01204,-0.999832,-0.000142941,0.00222085,-8.72217e-05,1458160288.865202559,2,0.00733452,-0.0248565,-0.00324176
1458160288.882007526,2,1.99999,1.02066,1.01198,-0.999705,-0.000143113,0.0018068,0.000109641,1458160288.882011933,2,0.00435243,-0.0241691,-0.00331111
1458160288.898439279,2,1.99909,1.02052,1.01191,-0.999777,0.000101482,0.00168103,-0.000261066,1458160288.898441894,2,-0.000310393,-0.0229269,-0.0034981
1458160288.915452264,2,1.99934,1.01981,1.01201,-0.999478,0.000313338,0.000768686,-0.000456108,1458160288.915456255,2,0.00107581,-0.0245885,-0.00273988
1458160288.931810969,2,1.99841,1.01877,1.0121,-1.00009,-0.000240151,0.0010663,-0.000257913,1458160288.931814883,2,-0.0036622,-0.0279062,-0.00212205
1458160288.948757703,2,1.99729,1.01854,1.01164,-0.999643,0.000944124,0.000897619,-0.0005525,1458160288.948768382,2,-0.00916111,-0.0269339,-0.00429109
1458160288.965118525,2,1.99752,1.01833,1.01199,-0.999682,0.0013924,0.00134225,7.80536e-05,1458160288.965121428,2,-0.00746763,-0.0258982,-0.00228954
1458160288.982079799,2,1.99787,1.01723,1.01214,-0.999334,0.00143917,0.00138634,-0.000482473,1458160288.982082535,2,-0.00525467,-0.029407,-0.00130398
1458160288.998459407,2,1.99795,1.01733,1.01237,-0.999265,7.42246e-05,0.0011277,-3.73875e-05,1458160288.998461962,2,-0.00445746,-0.026652,-1.56408e-05
1458160289.015132917,2,1.99806,1.01757,1.01189,-0.999193,-0.000432997,0.00066827,-0.000198272,1458160289.015135428,2,-0.00362392,-0.0233237,-0.00241596
1458160289.031753022,2,1.99853,1.01698,1.0125,-0.99907,-0.000973065,0.00104349,0.000501235,1458160289.031755629,2,-0.000912657,-0.0243479,0.000894471
1458160289.048556778,2,1.99854,1.01621,1.01229,-0.999692,-0.000817389,0.000398006,0.000786664,1458160289.048559468,2,-0.000677612,-0.0262154,-0.00013665
1458160289.065620679,2,1.99883,1.01567,1.01247,-0.999674,-0.000279355,-1.94615e-05,0.000477578,1458160289.065625305,2,0.000917529,-0.0268761,0.000816634
1458160289.082170779,2,1.99885,1.01497,1.01316,-1.00017,-0.000720726,0.000106433,0.000492394,1458160289.082174233,2,0.00111896,-0.028321,0.00439406
1458160289.098434533,2,1.99885,1.01449,1.01343,-1.00001,-0.000780331,0.000410359,0.000605948,1458160289.098437086,2,0.00113816,-0.0285099,0.00566002
1458160289.115120616,2,1.99986,1.01438,1.01254,-0.999541,-0.000606984,9.7155e-05,0.00103954,1458160289.115124782,2,0.00639119,-0.0268661,0.00085203
1458160289.131907893,2,2.00085,1.01411,1.01253,-0.999321,-0.000812253,-0.000191481,0.000731317,1458160289.131911868,2,0.011294,-0.0260381,0.000804326
1458160289.148424457,2,2.00098,1.01445,1.01263,-0.999431,-0.000947298,-0.000236292,0.00105165,1458160289.148426916,2,0.0114945,-0.0221496,0.00132294
1458160289.165097370,2,2.00137,1.01385,1.01261,-0.999848,-0.000696354,-0.000233287,0.000903887,1458160289.165099936,2,0.0130283,-0.0232512,0.00120781
1458160289.181757262,2,2.00194,1.01301,1.01212,-1.00047,-0.000390121,-1.11088e-05,0.00126262,1458160289.181759784,2,0.0153969,-0.0255149,-0.00131682
1458160289.198954753,2,2.00115,1.01268,1.01237,-1.00036,0.000943911,0.000135974,0.00168964,1458160289.198958305,2,0.010665,-0.025076,1.91922e-05
1458160289.215551578,2,2.00002,1.01298,1.01223,-0.999569,0.00143818,0.000453759,0.0025155,1458160289.215555341,2,0.00439027,-0.0214572,-0.000655434
1458160289.232294633,2,2.00064,1.01326,1.01217,-0.999514,0.00187633,0.000835161,0.00198647,1458160289.232298598,2,0.00736536,-0.0180507,-0.000918577
1458160289.248441783,2,2.00068,1.01234,1.01263,-0.999552,0.00194279,0.00095881,0.00162095,1458160289.248444568,2,0.0071762,-0.0209838,0.00151802
1458160289.265516509,2,2.00003,1.01166,1.0124,-0.999294,0.00241847,0.000543324,0.00245603,1458160289.265520492,2,0.00347932,-0.0225449,0.000270324
1458160289.281801836,2,2.00041,1.01198,1.01215,-0.999462,0.00159885,0.000954588,0.00197732,1458160289.281804601,2,0.00518054,-0.0189401,-0.000988932
1458160289.298855187,2,2.00076,1.01214,1.01185,-0.999254,0.00173204,0.00129427,0.00187288,1458160289.298859087,2,0.00670634,-0.0162946,-0.00248941
1458160289.315983046,2,2.00162,1.01112,1.01201,-0.999414,0.00178255,0.00162716,0.00167373,1458160289.315987022,2,0.0107227,-0.0198333,-0.00153124
1458160289.331979037,2,2.00144,1.01007,1.01192,-0.999055,0.0013194,0.00123648,0.00209037,1458160289.331982784,2,0.00924154,-0.0233907,-0.00187994
1458160289.348448882,2,2.00127,1.01033,1.01098,-0.999283,0.00148562,0.000736184,0.0021835,1458160289.348451701,2,0.00784751,-0.0200887,-0.00659765
1458160289.365231829,2,2.00068,1.00995,1.01078,-0.999635,0.00177934,0.000499748,0.000895433,1458160289.365235055,2,0.00436532,-0.0202004,-0.00730749
1458160289.381751503,2,1.99947,1.00911,1.01112,-0.998811,0.0013583,0.000926042,0.00144848,1458160289.381754091,2,-0.00213376,-0.022672,-0.00520733
1458160289.398485436,2,1.99921,1.00898,1.01118,-0.999269,0.00206555,0.000804681,0.000702023,1458160289.398488002,2,-0.00350226,-0.0214005,-0.00459658
1458160289.415107096,2,1.99981,1.00931,1.01128,-0.999378,0.00194405,0.00104894,0.000736981,1458160289.415109651,2,-0.000339532,-0.0178139,-0.00385149
1458160289.431748095,2,1.99937,1.00977,1.01244,-0.999308,0.00149506,0.000743915,0.000859762,1458160289.431750613,2,-0.0027189,-0.0137499,0.00232054
1458160289.448450092,2,1.99955,1.00854,1.01177,-0.999464,0.00144905,0.000939163,0.00104638,1458160289.448452665,2,-0.00174106,-0.018482,-0.00111718
1458160289.465427301,2,1.99894,1.00902,1.01195,-0.999521,0.000633227,0.00081984,0.00165696,1458160289.465431331,2,-0.00490256,-0.0143276,-0.000100023
1458160289.481791533,2,1.99971,1.0088,1.01139,-0.99963,0.000229939,0.00114501,0.000755905,1458160289.481794136,2,-0.000806525,-0.013905,-0.00290184
1458160289.498557021,2,2.00034,1.00818,1.01102,-1.00077,-1.64932e-05,0.000451609,0.000994342,1458160289.498559818,2,0.00239564,-0.0155637,-0.00461202
1458160289.515167524,2,1.99994,1.00813,1.01112,-1.00098,0.000177473,0.00107591,0.00125308,1458160289.515170010,2,0.000192317,-0.0142905,-0.00381533
1458160289.532221158,2,1.99948,1.00814,1.01071,-1.00099,-0.000291654,0.000992668,0.0019651,1458160289.532223709,2,-0.00223985,-0.0127032,-0.0057317
1458160289.548444502,2,1.99999,1.00772,1.01086,-1.00127,-0.00027991,6.80378e-05,0.00158247,1458160289.548454844,2,0.000383444,-0.0134323,-0.00462259
1458160289.565144532,2,2.0005,1.00794,1.01122,-1.00093,-0.0010462,-0.00229819,0.00107682,1458160289.565147173,2,0.00292415,-0.01088,-0.0024701
1458160289.581778565,2,2.00087,1.00774,1.01167,-1.00155,-0.000429738,-0.00491716,0.000710963,1458160289.581781100,2,0.00464617,-0.0106162,1.96568e-05
1458160289.598450257,2,2.00078,1.00799,1.01253,-1.00155,7.85627e-05,-0.00875918,0.000511275,1458160289.598452976,2,0.00394004,-0.00802533,0.00447409
1458160289.615117057,2,2.00078,1.00822,1.01237,-1.00158,0.000317865,-0.0144725,0.000978604,1458160289.615119710,2,0.00368003,-0.00574232,0.00353433
1458160289.631798230,2,2.00074,1.00795,1.0128,-1.00089,-0.00025968,-0.0213408,0.000864648,1458160289.631801085,2,0.00325047,-0.00608857,0.00566417
1458160289.649097431,2,2.00017,1.00842,1.01233,-1.0002,0.00035164,-0.028937,0.000582991,1458160289.649102221,2,9.73776e-05,-0.00262793,0.00306715
1458160289.665682638,2,2.00053,1.00825,1.01287,-0.999597,0.000248232,-0.0380076,0.000530894,1458160289.665687400,2,0.0019031,-0.00269687,0.00575255
1458160289.682239854,2,1.99928,1.00756,1.01302,-0.998992,-0.00040232,-0.0475593,0.00017009,1458160289.682246178,2,-0.00466705,-0.00538808,0.00630072
1458160289.698644477,2,1.9979,1.0074,1.0132,-0.998809,-0.000244107,-0.0574267,0.000145182,1458160289.698648173,2,-0.0116266,-0.00529612,0.0069731
1458160289.715430069,2,1.99657,1.00683,1.01338,-0.997959,0.000336321,-0.0673289,0.000579201,1458160289.715433718,2,-0.0179833,-0.00734726,0.00758741
1458160289.732049917,2,1.99488,1.00655,1.01364,-0.996953,2.44486e-05,-0.0776998,0.000218775,1458160289.732053525,2,-0.0258429,-0.00780644,0.00854565
1458160289.748589053,2,1.99222,1.00607,1.01444,-0.995768,0.000447443,-0.0881347,-0.000213249,1458160289.748592172,2,-0.0383362,-0.00927818,0.0122938
1458160289.765303958,2,1.989,1.00585,1.01457,-0.995122,0.000614244,-0.0987486,0.000149258,1458160289.765307163,2,-0.0531063,-0.00937452,0.0123433
1458160289.781909412,2,1.98552,1.00619,1.01539,-0.993784,-0.00033615,-0.109113,9.99091e-06,1458160289.781912636,2,-0.0684566,-0.00664996,0.0159799
1458160289.798569446,2,1.98161,1.00651,1.0162,-0.992519,-0.000410898,-0.117803,0.000191627,1458160289.798572616,2,-0.085224,-0.00412427,0.0193581
1458160289.815583233,2,1.97722,1.00654,1.01672,-0.991506,5.3631e-05,-0.125368,0.00087308,1458160289.815588217,2,-0.103634,-0.0031678,0.0210252
1458160289.832253274,2,1.97151,1.00628,1.01675,-0.991362,-0.000212126,-0.132223,0.000967671,1458160289.832258092,2,-0.127774,-0.00384165,0.0201247
1458160289.848513043,2,1.96539,1.00547,1.01767,-0.990723,0.000267545,-0.138139,0.00021276,1458160289.848516214,2,-0.152894,-0.00723862,0.0238084
1458160289.865895175,2,1.95858,1.00506,1.01934,-0.990936,-0.000551314,-0.143328,-0.000682097,1458160289.865899595,2,-0.180087,-0.00849254,0.031102
1458160289.882250463,2,1.95074,1.00462,1.02033,-0.990388,0.000416582,-0.147366,-0.00107004,1458160289.882254130,2,-0.211242,-0.00986623,0.034562
1458160289.898905635,2,1.94304,1.00448,1.02074,-0.990119,0.000407672,-0.149607,-0.000835885,1458160289.898909365,2,-0.239945,-0.00964083,0.034867
1458160289.915970070,2,1.93423,1.00407,1.02114,-0.990168,0.000429311,-0.151131,-0.00110274,1458160289.915976465,2,-0.272759,-0.0108308,0.0350377
1458160289.932244225,2,1.92415,1.0039,1.02183,-0.990467,0.000694543,-0.151886,-0.00141923,1458160289.932249332,2,-0.31026,-0.0106788,0.0366974
1458160289.948755921,2,1.91411,1.00416,1.02309,-0.990762,0.000539475,-0.151651,-0.00124085,1458160289.948759697,2,-0.345476,-0.00838088,0.0410974
1458160289.965329475,2,1.90296,1.00465,1.02445,-0.991687,0.000151499,-0.150545,-0.00100065,1458160289.965332903,2,-0.384432,-0.00502028,0.0457703
1458160289.982014033,2,1.89032,1.00453,1.0252,-0.992439,0.00041326,-0.147458,1.0633e-05,1458160289.982017313,2,-0.42873,-0.00494081,0.0470962
1458160289.998615863,2,1.87739,1.00365,1.02642,-0.993165,0.000925941,-0.1442,0.00016019,1458160289.998618747,2,-0.472045,-0.00871865,0.0506917
1458160290.015181038,2,1.86303,1.00284,1.02809,-0.993631,0.000387818,-0.140946,8.95543e-05,1458160290.015183949,2,-0.520156,-0.0120352,0.0563261
1458160290.031765200,2,1.8478,1.00248,1.02879,-0.993711,0.00064269,-0.135954,0.000108349,1458160290.031768098,2,-0.570026,-0.012904,0.0567714
1458160290.048479335,2,1.83162,1.00252,1.02965,-0.994873,0.000851962,-0.131686,-0.000872955,1458160290.048482162,2,-0.621715,-0.0116513,0.0578812
1458160290.065121191,2,1.81576,1.00252,1.03113,-0.995182,0.000693122,-0.126178,-0.000823615,1458160290.065124166,2,-0.668794,-0.0106351,0.0620454
1458160290.081832737,2,1.79922,1.00245,1.03074,-0.996191,0.000965589,-0.120232,-0.00101017,1458160290.081835605,2,-0.716374,-0.0100771,0.0563761
1458160290.098922625,2,1.78178,1.00167,1.03111,-0.996476,0.000802102,-0.113896,-0.000867515,1458160290.098928469,2,-0.765714,-0.013157,0.0548124
1458160290.115949767,2,1.76305,1.00093,1.03234,-0.996732,0.00113266,-0.10669,-0.000320017,1458160290.115955382,2,-0.818294,-0.0159033,0.0576833
1458160290.132488842,2,1.74447,1.00134,1.03284,-0.99682,0.000494445,-0.098998,-6.29822e-05,1458160290.132494229,2,-0.866966,-0.0126012,0.0566015
1458160290.149258016,2,1.72467,1.00119,1.03361,-0.99726,-0.000586177,-0.091334,-0.000871871,1458160290.149263734,2,-0.918881,-0.0123509,0.0568823
1458160290.165797728,2,1.70446,1.00099,1.03334,-0.997515,-0.000518489,-0.0842814,-0.00131988,1458160290.165802525,2,-0.969342,-0.0123708,0.0518331
1458160290.181802409,2,1.68374,1.00024,1.03435,-0.997506,-0.000683076,-0.0773847,-0.00242591,1458160290.181805196,2,-1.01939,-0.0151569,0.053482
1458160290.198615369,2,1.66234,1.00048,1.03502,-0.997733,-0.00111297,-0.0710598,-0.00236051,1458160290.198618436,2,-1.06922,-0.012801,0.053282
1458160290.215665500,2,1.64091,1.0004,1.03559,-0.997889,-0.00122681,-0.0633795,-0.0027574,1458160290.215676901,2,-1.11582,-0.0121702,0.0524933
1458160290.232085058,2,1.61914,1.00023,1.03539,-0.998723,-0.000497116,-0.0558036,-0.00266824,1458160290.232088765,2,-1.16094,-0.0120168,0.047806
1458160290.248724422,2,1.59647,1.00074,1.03552,-0.999002,-2.70152e-05,-0.0492695,-0.00276418,1458160290.248728228,2,-1.20742,-0.00833768,0.0449596
1458160290.265479312,2,1.5741,1.00036,1.03548,-0.999377,0.000652257,-0.0424349,-0.00273751,1458160290.265482782,2,-1.2489,-0.00947307,0.0413375
1458160290.281946333,2,1.55275,0.999717,1.03608,-1.00029,0.000152848,-0.0355283,-0.00191145,1458160290.281969750,2,-1.28245,-0.0118488,0.0411728
1458160290.298553401,2,1.53004,0.999642,1.03542,-0.999865,0.000757111,-0.0288768,-0.000884148,1458160290.298556145,2,-1.31983,-0.0112288,0.0345466
1458160290.315107381,2,1.50764,1.001,1.03527,-1.00063,3.68778e-05,-0.0224973,0.00019256,1458160290.315110117,2,-1.35273,-0.00328204,0.030825
1458160290.331824529,2,1.48453,1.0009,1.03437,-1.00091,4.98082e-05,-0.0167752,0.00131196,1458160290.331827288,2,-1.38644,-0.00320917,0.023409
1458160290.348507239,2,1.46101,1.00035,1.03442,-1.00034,-0.00027068,-0.0111866,0.000882236,1458160290.348509864,2,-1.41936,-0.00541538,0.0211827
1458160290.365135475,2,1.43766,0.999909,1.03457,-1.00039,3.89827e-05,-0.00490135,0.000812399,1458160290.365138217,2,-1.44911,-0.00697665,0.0196052
1458160290.381864305,2,1.41354,0.999952,1.03414,-1.00073,-0.000329857,0.00106566,0.00193214,1458160290.381866958,2,-1.47925,-0.00600645,0.0151373
1458160290.398861906,2,1.38997,1.00025,1.03379,-1.00047,0.000278138,0.00584311,0.00208094,1458160290.398864635,2,-1.50466,-0.00376321,0.0113245
1458160290.415393940,2,1.36716,0.999594,1.03419,-0.99996,0.000491474,0.0102714,0.00111802,1458160290.415397595,2,-1.52355,-0.00655477,0.0115797
1458160290.431978663,2,1.34432,0.999803,1.03385,-1.0003,0.00126916,0.0140131,0.00113372,1458160290.431982155,2,-1.54073,-0.0047848,0.00801294
